"AnimalID","AnimalInternal-ID","AnimalName","AnimalType","AnimalSex","AnimalCurrentWeightPounds","AnimalDOB","AnimalBreed","AnimalColor","AnimalPattern"
80597,20886608,"Ivar","Dog","Male",6.8,20200229,"Shepherd/Cattle Dog","Black/White","Tricolor"
80598,20886619,"Ubbe","Dog","Male",0,20200229,"Shepherd/Cattle Dog","/None",NULL
80600,20894333,"Captain Barbossa","Dog","Male",44,20180301,"Shepherd, German","Tan/Black",NULL
80608,20906226,"Liquorice","Dog","Male",30,20180302,"Spitz/Mixed Breed (Medium)","Black/None",NULL
80612,20907227,"Cadence","Dog","Female",13,20200102,"Cattle Dog/Mix","Black/White",NULL
80613,20907312,"Florence","Dog","Female",13,20200102,"Cattle Dog/Mix","Black/White",NULL
80621,20911912,"Riesling","Dog","Male",43,20180501,"Terrier, Pit Bull","Blue/White",NULL
80622,20912309,"Alfie","Dog","Male",77.8,20130319,"Terrier, Pit Bull/Mix","White/None",NULL
80623,20912435,"Donner","Dog","Female",44,20180902,"Shepherd/Mix","White/None",NULL
80624,20912575,"Blitzen","Dog","Female",44,20180902,"Shepherd/Mix","White/None",NULL
80626,20913545,"Nenana","Dog","Female",14.44,20191129,"Terrier/Mix","Black/None",NULL
80628,20913622,"Balto","Dog","Male",17.2,20191129,"Terrier/Mix","White/Tan",NULL
80631,20913785,"Tallulah","Dog","Female",53,20171124,"Shepherd, German","Black/Tan",NULL
80633,20913810,"Emerald","Dog","Female",44,20190220,"Pointer/Mix","White/Black",NULL
80634,20913956,"Rogue","Dog","Female",55,20190703,"Collie, Border/Mix","Black/White",NULL
80635,20913979,"Bambi","Dog","Female",60,20190807,"Shepherd, German/Mix","Tan/Black",NULL
80636,20913999,"Alice","Dog","Female",29.1,20140225,"Retriever, Labrador/Mix","Black/White",NULL
80637,20919174,"Olivia Chewton John","Dog","Female",20,20191203,"Shepherd/Mix","Black/Brown","Tricolor"
80639,20919349,"Emily","Dog","Female",43,20200116,"Mixed Breed (Medium)","Brown/None",NULL
80640,20919381,"Estelle","Dog","Female",7,20200116,"Mixed Breed (Medium)","Brown/None",NULL
80641,20919403,"Ross","Dog","Male",7,20200116,"Mixed Breed (Medium)","Brown/None",NULL
80642,20919418,"Joey","Dog","Male",7,20200116,"Mixed Breed (Medium)","Brown/None",NULL
80643,20919437,"Chandler","Dog","Male",7,20200116,"Mixed Breed (Medium)","Brown/None",NULL
80644,20919461,"Gunther","Dog","Male",7,20200116,"Mixed Breed (Medium)","Brown/None",NULL
80645,20919479,"Marcel","Dog","Male",7,20200116,"Mixed Breed (Medium)","Brown/None",NULL
80646,16940189,"Taraji","Dog","Female",44.2,20151029,"Pinscher, Doberman/Mix","Black/Tan",NULL
80647,20922721,"Carla","Dog","Female",53,20180903,"Hound/Mix","Black/White",NULL
80649,20923317,"Mike Mixmaster","Dog","Male",43,20190703,"Retriever, Labrador","Black/None",NULL
80650,20924510,"Balder","Dog","Male",4.19,20200113,"Husky/Chihuahua","Tan/None",NULL
80651,20924600,"Vale","Dog","Male",4.56,20200113,"Husky/Chihuahua","Tan/None",NULL
80652,20924606,"Hela","Dog","Female",4.63,20200113,"Husky/Chihuahua","Tan/None",NULL
80653,20924610,"Freya","Dog","Female",3.81,20200113,"Husky/Chihuahua","Tan/None",NULL
80654,20924835,"Snooki","Dog","Female",0,20191024,"Shepherd","Brindle/None",NULL
80655,20924894,"J-Wow","Dog","Female",30,20191024,"Shepherd","White/None",NULL
80656,20924954,"Sammie Sweetheart","Dog","Male",35,20191024,"Shepherd","Tan/None",NULL
80657,20924973,"Dina","Dog","Female",26,20191024,"Shepherd","Tan/None",NULL
80658,20925012,"Mike the situation","Dog","Male",0,20191024,"Shepherd","Tan/None",NULL
80659,20925037,"Vinny","Dog","Female",26,20191024,"Shepherd","Red/Mahogany/Brown",NULL
80661,20928490,"Brick","Dog","Male",13.4,20170203,"Chihuahua/Mix","Tan/White",NULL
80662,20928791,"Ike","Dog","Male",13,20190214,"Chihuahua/Mix","White/None",NULL
80664,20929441,"Chinchilla","Dog","Female",6.8,20170302,"Chihuahua, Long Coat","Tan/Brown",NULL
80678,20936370,"Amy","Dog","Female",11.2,20090213,"Chihuahua","Tan/None",NULL
80679,20936452,"Tim","Dog","Male",7.5,20180223,"Terrier, Rat/Mix","White/Black","Tricolor"
80680,20937118,"Chi Chi","Dog","Female",12.15,20160404,"Chihuahua","Black/None",NULL
80688,20937463,"Sweety","Dog","Female",7,20191204,"Chihuahua","Blond/None",NULL
80689,20937509,"Tweety","Dog","Female",6.44,20200129,"Chihuahua","Blond/None",NULL
80690,20938548,"Hickory","Dog","Female",27,20170304,"Dachshund/Mix","Black/White",NULL
80691,20939171,"Caruso","Dog","Male",50,20190704,"Retriever, Black Labrador/Mix","Black/None",NULL
80692,20939411,"Shirley","Dog","Female",13,20150225,"Chihuahua","Tan/None",NULL
80693,20939572,"Brody","Dog","Male",10,20190216,"Chihuahua","Tan/White",NULL
80695,20941925,"Chao","Dog","Male",13.1,20200121,"Retriever, Black Labrador/Mix","Chocolate/None",NULL
80701,20943631,"Alaska","Dog","Female",45,20170221,"Retriever, Labrador","Black/None",NULL
80702,20943705,"Dakota","Dog","Female",55,20170221,"Retriever, Labrador","Black/Brindle",NULL
80704,20943907,"Roly Poly","Dog","Male",89,20161116,"Terrier, Pit Bull/Mix","Black/White",NULL
80705,20943975,"Carzan","Dog","Male",48,20180928,"Cattle Dog","Tan/White",NULL
80708,20944087,"Harvey","Dog","Male",63,20190131,"Terrier, Pit Bull/Mix","Tan/White",NULL
80709,20944283,"Yoyo","Dog","Male",72,20150131,"Terrier, Pit Bull/Mix","Black/White",NULL
80710,20944536,"Dottie","Dog","Female",48,20170816,"Terrier, Pit Bull/Mix","Black/White",NULL
80713,20946546,"August","Dog","Male",46,20151019,"Catahoula Leopard Dog/Mix","Brown/Wheaten",NULL
80721,20948009,"Rigby","Dog","Male",52,20170304,"Terrier, Pit Bull/Mix","Brown/White",NULL
80728,20948498,"Frankie Baby","Dog","Male",0,20180904,"Husky/Mix","Black/White",NULL
80729,20949537,"Missy","Dog","Female",73,20171112,"Pyrenees, Great/Mix","Black/White",NULL
80730,20949598,"Oakley","Dog","Male",57.6,20170227,"Pyrenees, Great","White/None",NULL
80731,20949626,"Annie","Dog","Female",48,20170922,"Shepherd, German/Mix","Tan/Black",NULL
80732,20949689,"Playdoh","Dog","Male",56,20160224,"Retriever, Labrador","Tan/None",NULL
80733,20949746,"Kirby","Dog","Male",54,20170224,"Husky, Siberian","Black/White",NULL
80734,20949929,"Bruno","Dog","Male",33,20190224,"Terrier, Irish/Mix","Tan/Black",NULL
80735,20950081,"Patch","Dog","Male",65,20180223,"Catahoula Leopard Dog/Mix","Black/Blue","Merle"
80745,20964749,"Sister","Dog","Female",15,20190305,"Terrier/Mix","White/Black",NULL
80746,20964848,"Cole","Dog","Male",30,20190305,"Terrier/Mix","White/Black",NULL
80748,20965258,"Marla","Dog","Female",14,20191005,"Retriever, Black Labrador","Black/None",NULL
80749,20966860,"Poseidon","Dog","Male",68,20190305,"Shepherd, German","Tan/Black",NULL
80750,20966917,"Nelly","Dog","Male",62,20180305,"Shepherd, Anatolian","Cream/Black",NULL
80751,20967011,"Violet","Dog","Female",71,20150305,"Shepherd, German","Black/Tan",NULL
80752,20967064,"Opal","Dog","Female",28,20190505,"Cattle Dog, Australian (Blue Heeler)/Mix","Blue Black/White","Tick"
80753,20967090,"Ruby","Dog","Female",29,20190505,"Cattle Dog, Australian (Blue Heeler)/Mix","Blue Black/White","Tick"
80754,20973585,"Angelo","Dog","Male",8.63,20100302,"Chihuahua","Black/White",NULL
80755,20975056,"Jupiter","Dog","Male",50,20190225,"Retriever, Labrador/Cattle Dog","Black/White",NULL
80756,20975633,"Miss Nala","Dog","Female",55,20180224,"Retriever, Labrador/Saint Bernard","White/Tan",NULL
80757,20975860,"Tulip","Dog","Female",67,20150226,"Retriever, Labrador","Tan/Beige",NULL
80758,20976280,"Beckham","Dog","Male",41,20170227,"Terrier, Pit Bull","Brindle/None",NULL
80769,20992444,"Nacho","Dog","Male",65,20130306,"Terrier, American Staffordshire/Mix","Tan/None",NULL
80776,21002208,"Christi","Dog","Female",0,20191210,"Terrier","Brown/None",NULL
80781,21002931,"Dorkus","Dog","Female",11.25,20170606,"Pomeranian/Mixed Breed (Small)","White/Sable",NULL
80788,21006738,"Driver","Dog","Female",27,20191008,"Cattle Dog, Australian (Red Heeler)/Mix","White/None","Tricolor"
80789,21006982,"Malachite","Dog","Male",12.7,20191209,"Shepherd/Terrier","Black/White",NULL
80790,21007068,"Sapphire","Dog","Male",12,20191209,"Shepherd/Terrier","Black/White",NULL
80791,21007096,"Topaz","Dog","Male",0,20200104,"Shepherd/Terrier","Black/White",NULL
80792,21007113,"Garnet","Dog","Male",8,20191209,"Shepherd/Terrier","Black/None",NULL
80793,21007134,"Citrine","Dog","Male",0,20191209,"Shepherd/Terrier","Brown/None",NULL
80794,21007178,"Peridot","Dog","Male",12.7,20191209,"Shepherd/Terrier","Brown/White",NULL
80795,21007197,"Amethyst","Dog","Female",9,20191209,"Shepherd/Terrier","Black/White",NULL
80796,21007218,"Zircon","Dog","Male",11,20191209,"Shepherd/Terrier","Brown/White",NULL
80797,21007565,"Nefertari","Dog","Female",89,20170304,"Shepherd, Anatolian","Wheaten/None",NULL
80799,21009870,"Gaia","Dog","Female",54,20180308,"Mixed Breed (Medium)","Blue/White",NULL
80804,21013275,"Toss","Dog","Female",31,20200118,"Collie, Border/Retriever, Labrador","Black/None",NULL
80806,21013539,"Willoughby","Dog","Male",70,20120308,"Bulldog/Mix","White/Tan",NULL
80808,21013923,"Greg","Dog","Male",56,20190308,"Retriever, Black Labrador/Rottweiler","Black/Brown",NULL
80813,20356231,"Honeysuckle","Dog","Female",45,20180207,"Terrier, Pit Bull","Red/Mahogany/None",NULL
80814,21023742,"Molly","Dog","Female",70,20150309,"Shepherd, German/Husky","White/None",NULL
80816,21024958,"Rita","Dog","Female",9.44,20190309,"Terrier/Mixed Breed (Small)","Tan/None",NULL
80818,21025706,"Ruby Jane","Dog","Female",0,20180309,"Terrier/Mix","Tan/None",NULL
80819,21025903,"Lil","Dog","Female",7,20190329,"Terrier, Jack Russell/Mix","White/Tan",NULL
80820,21025937,"Zoe","Dog","Female",55,20160309,"Terrier, American Pit Bull","Blue/White",NULL
80821,21026362,"Dutch","Dog","Male",12.7,20170309,"Chihuahua/Mix","Brindle/None",NULL
80825,21070527,"Blue Owl","Dog","Female",0,20200221,"Shepherd/Mixed Breed (Medium)","Brown/Black",NULL
80826,21070548,"ABGB","Dog","Female",12,20200221,"Shepherd/Mixed Breed (Medium)","Brindle/Black",NULL
80827,21070555,"St. Elmo","Dog","Male",2,20200221,"Shepherd/Mixed Breed (Medium)","Brindle/Brindle",NULL
80828,21070570,"Hops and Grain","Dog","Male",18,20200221,"Shepherd/Mixed Breed (Medium)","Black/Sandy",NULL
80829,21070584,"Live Oak","Dog","Male",10.3,20200221,"Shepherd/Mixed Breed (Medium)","Black/Black",NULL
80830,21070622,"Oskar Blues","Dog","Male",11,20200221,"Shepherd/Mixed Breed (Medium)","Brown/Black",NULL
80831,21070662,"Lazarus","Dog","Male",9,20200221,"Shepherd/Mixed Breed (Medium)","Black/Black",NULL
80832,21070670,"Adelbert","Dog","Male",9,20200221,"Shepherd/Mixed Breed (Medium)","Brown/Black","Brindle"
80833,21070681,"Celis","Dog","Male",7.1,20200221,"Shepherd/Mixed Breed (Medium)","Black/Black",NULL
80834,21070709,"Skull Mechanix","Dog","Male",6,20200221,"Shepherd/Mixed Breed (Medium)","Black/White",NULL
80835,21070743,"Jester King","Dog","Male",10.2,20200221,"Shepherd/Mixed Breed (Medium)","Black/White",NULL
80837,21072240,"Soul Man","Dog","Male",30,20180309,"Hound/Mix","Grey/Brown","Merle"
80838,21073282,"Atticus","Dog","Male",58,20180309,"Shepherd, White German/Retriever, Labrador","White/None",NULL
80841,21083129,"Kit Kat","Dog","Male",0,20191210,"Retriever, Labrador/Mix","Black/None",NULL
80842,21083515,"Reece","Dog","Female",22,20191210,"Retriever, Labrador/Mix","Brown/Black",NULL
80843,21083553,"Babe","Dog","Female",24.2,20191210,"Retriever, Labrador/Mix","Brown/Black",NULL
80844,21083584,"Mars","Dog","Male",20,20191210,"Retriever, Labrador/Mix","Brown/Black",NULL
80845,21083601,"Snickers","Dog","Male",25.6,20191210,"Retriever, Labrador/Mix","Brown/Black",NULL
80846,21084071,"Taco Charlton","Dog","Male",13,20191026,"Terrier, American Pit Bull","Fawn/White",NULL
80847,21084910,"Ferdinand","Dog","Male",1.3095,20200228,"Chihuahua, Long Coat/Chihuahua","Black/Tan",NULL
80849,21089142,"Nando","Dog","Male",83,20160311,"Hound","Brown/White",NULL
80850,21092777,"Terry","Dog","Male",3,20190915,"Terrier","White/Black",NULL
80851,21093233,"Stanford","Dog","Male",76,20170306,"Retriever, Labrador/Mix","Brown/White",NULL
80852,21093801,"Allegra","Dog","Female",54.8,20190301,"Terrier, Pit Bull/Mix","Brown/White",NULL
80853,21093886,"Dolce Gabana","Dog","Female",51,20140302,"Boxer/Mix","White/Black",NULL
80854,21093941,"Armadillie","Dog","Female",54,20171127,"Terrier, Pit Bull","Blue/White",NULL
80855,21094102,"Enzo","Dog","Male",72,20180304,"Terrier, Pit Bull","White/Brown",NULL
80856,21094184,"Koi","Dog","Male",46,20170122,"Husky, Siberian","White/Brown",NULL
80858,21101972,"Taurus","Dog","Female",25,20191117,"Husky, Alaskan","Black/White",NULL
80859,21103111,"Eerie","Dog","Male",60,20180311,"Catahoula Leopard Dog","/None","Merle"
80860,21103231,"Leroy","Dog","Male",50,20180311,"Kelpie, Australian","Black/Brown",NULL
80862,21107822,"Shenzi","Dog","Female",13,20200310,"Retriever, Labrador/Saint Bernard","White/Brown",NULL
80863,21107864,"Rafiki","Dog","Male",13.11,20200310,"Retriever, Labrador/Saint Bernard","/None",NULL
80864,21107873,"Mufasa","Dog","Male",0.8125,20200310,"Retriever, Labrador/Saint Bernard","/None",NULL
80865,21107889,"Serafina","Dog","Female",11.8,20200310,"Retriever, Labrador/Saint Bernard","White/Brown",NULL
80866,21107930,"Simba","Dog","Male",0.8125,20200310,"Retriever, Labrador/Saint Bernard","/None",NULL
80867,21107954,"Zazu","Dog","Female",13,20200310,"Retriever, Labrador/Saint Bernard","/None",NULL
80868,21107970,"Timon","Dog","Female",0.8125,20200310,"Retriever, Labrador/Saint Bernard","Brown/None",NULL
80869,21107985,"Pumba","Dog","Male",0.8125,20200310,"Retriever, Labrador/Saint Bernard","White/Black","Spotted"
80871,21109311,"Mack","Dog","Male",55,20160311,"Terrier/Mix","Black/None",NULL
80873,21109815,"Anna","Dog","Female",32,20190811,"Black Mouth Cur","Red/Mahogany/White",NULL
80885,21137492,"Hoss","Dog","Male",5,20200118,"Collie, Border/Retriever, Labrador","Blond/None",NULL
80886,21137510,"Moss","Dog","Male",8.13,20200118,"Collie, Border/Retriever, Labrador","Black/None",NULL
80887,21137530,"Sauce","Dog","Female",5,20200118,"Collie, Border/Retriever, Labrador","Black/None",NULL
80888,21137545,"Kris Kross","Dog","Male",8.75,20200118,"Collie, Border/Retriever, Labrador","White/None",NULL
80889,21139062,"Moon","Dog","Female",36,20190304,"Terrier, Pit Bull","Black/White",NULL
80890,21139795,"ZZ Top","Dog","Male",25,20200207,"Terrier, American Pit Bull","Black/White",NULL
80891,21139832,"Tron","Dog","Male",51,20191010,"Terrier/Mix","Grey/White",NULL
80892,21140166,"Mercy","Dog","Female",41,20180902,"Retriever, Labrador","Black/White",NULL
80893,21140244,"River","Dog","Female",30,20200218,"Retriever, Labrador","Brown/None","Brindle"
80894,21140283,"Ryder","Dog","Male",15,20200218,"Retriever, Labrador","Black/White",NULL
80899,21141513,"Blondie","Dog","Female",17,20160312,"Terrier/Mix","Blond/None",NULL
80900,21141631,"Quinn","Dog","Male",13.4,20170312,"Pug/Mix","Grey/None","Merle"
80901,21141896,"Sierra","Dog","Female",12.2,20170312,"Terrier/Mix","Brown/Cream",NULL
80902,21142273,"Noir","Dog","Female",70,20140312,"Retriever, Chocolate Labrador","Chocolate/None",NULL
80903,19639040,"Obi","Dog","Male",90,20190125,"Retriever, Labrador","Red/Mahogany/Black",NULL
80904,11508745,"Stone","Dog","Male",58.7,20180828,"Shepherd/Husky","White/Cream",NULL
80905,19187457,"Dahlia","Dog","Female",62,20181211,"Terrier, American Pit Bull","White/Brindle","Spotted"
80906,19448770,"Anna","Dog","Female",52.6,20190118,"Akita/Retriever, Labrador","Cream/Tan",NULL
80907,19461340,"Bam Bam","Dog","Male",50.6,20120119,"Terrier, Bull","White/None",NULL
80908,19466421,"Eva","Dog","Female",44,20180722,"Pyrenees, Great","Cream/White",NULL
80909,19582473,"Doris Day","Dog","Female",43.6,20190622,"Shepherd, German","Brown/Black","Bicolor"
80910,21142547,"Scoop","Dog","Male",83,20150312,"Collie, Border","Black/White",NULL
80911,21142596,"Bulda","Dog","Female",35,20190812,"Hound/Mix","Black/Brown",NULL
80913,21143507,"Emmy","Dog","Female",40,20180912,"Terrier/Mix","Brown/White",NULL
80916,21144621,"Addie","Dog","Female",50,20180912,"Retriever, Labrador/Mix","Chocolate/None",NULL
80917,21145301,"Chick Pea","Dog","Female",44,20180312,"Black Mouth Cur/Mix","Tan/Black",NULL
80918,21145655,"Nick","Dog","Male",56,20170304,"Shepherd, German","Black/Tan",NULL
80919,21145831,"Hogan","Dog","Male",73,20190212,"Terrier, Pit Bull","Brindle/Brown",NULL
80920,21146137,"Harper","Dog","Female",40,20170226,"Terrier, Pit Bull","Black/White",NULL
80921,21146540,"Molasses","Dog","Female",57,20170223,"Hound, Plott/Mix","Brindle/White",NULL
80922,21146848,"Angus","Dog","Male",52,20190228,"Collie, Border","Black/White",NULL
80923,21146911,"Cobalt","Dog","Male",51,20190302,"Shepherd, German/Cattle Dog","Black/Tan","Tricolor"
80924,21147395,"Linus","Dog","Male",12.5,20191212,"Mixed Breed (Medium)","Black/Brown","Tricolor"
80925,21147421,"Pigpen","Dog","Male",0,20191212,"Mixed Breed (Medium)","Black/White",NULL
80926,21147465,"Violet","Dog","Female",4.1,20191212,"Mixed Breed (Medium)","Black/Tan",NULL
80927,21147496,"Marcie","Dog","Female",0,20191212,"Mixed Breed (Medium)","Black/Tan",NULL
80928,21147748,"Platinum","Dog","Male",68,20190301,"Hound, Black and Tan Coonhound/Pinscher, Doberman","Black/Red/Mahogany",NULL
80929,21148927,"Argon","Dog","Male",62,20170301,"Shepherd, German/Mix","Black/Brown",NULL
80930,21149404,"Uma","Dog","Female",62,20190303,"Terrier, Pit Bull/Mix","Black/White",NULL
80931,21149521,"Bungee","Dog","Male",48.2,20190223,"Chinese Shar-Pei/Mix","Tan/White",NULL
80932,21149588,"Montana Moon","Dog","Female",35.6,20180312,"Cattle Dog/Kelpie, Australian","Black/Black","Salt and Pepper"
80934,21149694,"Neon","Dog","Female",42,20170304,"Retriever, Labrador","Tan/White",NULL
80953,19211013,"Penguin","Dog","Male",14,20151111,"Chihuahua, Short Coat","Tan/None",NULL
80954,21161822,"Megatron","Dog","Female",8,20191210,"Retriever, Labrador","Black/None",NULL
80955,20999941,"Popcorn","Dog","Female",5.3,20180907,"Chihuahua/Pug","Cream/None",NULL
80956,20999423,"Trail Mix","Dog","Male",5.8,20180907,"Chihuahua/Pug","Cream/None","Spotted"
80957,20827541,"Pretzel","Dog","Female",12.6,20170926,"Chihuahua, Short Coat/Mixed Breed (Small)","Fawn/None",NULL
80958,20999895,"Potato Chip","Dog","Female",6.7,20150907,"Chihuahua/Pug","Cream/None",NULL
80959,21162018,"Jin","Dog","Female",8,20191211,"Retriever, Labrador","Black/White",NULL
80960,21162111,"Kai","Dog","Male",56,20190813,"Cattle Dog, Australian (Blue Heeler)","White/Red/Mahogany",NULL
80961,21162161,"Jeje","Dog","Male",11,20191211,"Terrier","Black/White",NULL
80962,21162242,"Ian","Dog","Male",8,20191211,"Terrier","Black/White",NULL
80963,21162449,"Jonny","Dog","Male",8,20191211,"Terrier","Tan/White",NULL
80964,21162872,"Star Scream","Dog","Male",8,20191211,"Terrier","Black/White",NULL
80965,21162977,"Jetfire","Dog","Male",29,20200111,"Retriever, Labrador","Black/White",NULL
80966,21163103,"Blackout","Dog","Female",6,20191211,"Retriever, Labrador","Black/White",NULL
80967,21163179,"Soundwave","Dog","Male",8,20191211,"Retriever, Labrador","Black/White",NULL
80968,21163817,"Devcon","Dog","Female",8,20191211,"Retriever, Labrador","Black/White",NULL
80978,21175021,"Blanca","Dog","Female",13.88,20191214,"Terrier, American Pit Bull/Mix","Black/White",NULL
80990,21197659,"Chad","Dog","Male",35.6,20170315,"Catahoula Leopard Dog","Brindle/None","Brindle"
80994,21204005,"Trey","Dog","Female",6.1,20200105,"Great Dane","Black/None",NULL
80995,21204097,"Poppy","Dog","Female",10,20200105,"Shepherd","Black/None",NULL
80996,21206167,"Arthur","Dog","Male",2,20200116,"Chihuahua","/None","Tricolor"
80997,21206182,"Adam","Dog","Male",1.6,20200116,"Chihuahua","/None","Tricolor"
80998,21206200,"Abigail","Dog","Female",7,20200116,"Chihuahua","Brown/Black",NULL
81003,21213474,"Rebel","Dog","Male",49.8,20170916,"Shepherd/Mix","Black/Brown",NULL
81005,21213506,"Florida","Dog","Male",21.4,20191216,"Collie, Border/Mix","/None",NULL
81006,21213511,"Hawaii","Dog","Male",13.2,20191216,"Collie, Border/Mix","/None",NULL
81007,21213514,"Georgia","Dog","Female",7,20191216,"Collie, Border/Mix","/None",NULL
81008,21213518,"Connecticut","Dog","Male",7,20191216,"Collie, Border/Mix","/None",NULL
